MZFireID,location,block,pasture,Livestock,patch,Hectares,LastBurn,Status_2017,Status_2018,date,FireNum,Patch-Num,plot,array,DL,TC,MaxC,LAI,SVMC,FMC,KgHa,AirTemp,RH,WindSpeed,MaxWindSpeed,WindDir,dpC,Burn,MaxTempTime,SH_Singe,SH_Char,SH_Black,SH_Broken
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,2,2,4,2,205.25,0.53,5.3,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:39:44.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,2,2,4,3,176,0.51,10.1,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:39:46.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,2,2,4,4,20.9,,,,,5.19,20.6,10.33,18.86,260.1,-15.95,,13:49:53.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,2,2,4,5,14,,,,,4.4,26.83,9.81,18.32,261.5,-13.66,,13:43:49.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,2,3,3,1,217.75,0.27,7.8,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:40:18.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,2,3,3,2,225.5,0.3,14,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:40:03.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,2,3,3,3,298,0.74,5.1,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:40:11.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,2,3,3,4,16.39,,,,,,,,,,,,,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,2,3,3,5,382.5,,,,,4.4,26.83,9.81,18.32,261.5,-13.66,1,13:40:35.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,1,1,1,116.5,0.28,1.3,,,5.19,20.6,10.33,18.86,260.1,-15.95,1,13:47:30.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,1,1,2,205.75,0.5,4.1,,,5.19,20.6,10.33,18.86,260.1,-15.95,1,13:47:26.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,1,1,3,126.25,0.36,1.3,,,5.19,20.6,10.33,18.86,260.1,-15.95,1,13:47:29.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,1,1,4,13.5,,,,,5.19,20.6,10.33,18.86,260.1,-15.95,,13:49:09.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,1,1,5,149.25,,,,,5.19,20.6,10.33,18.86,260.1,-15.95,1,13:47:27.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,1,1,6,14.78,,,,,6.37,15.69,12.74,20.66,246.9,-18.29,,14:56:27.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,2,5,1,213.75,0.4,4.4,,,5.19,20.6,10.33,18.86,260.1,-15.95,1,13:47:18.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,2,5,2,309.5,0.53,8.2,,,5.19,20.6,10.33,18.86,260.1,-15.95,1,13:47:07.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,2,5,3,243.25,0.42,5.5,,,5.19,20.6,10.33,18.86,260.1,-15.95,1,13:47:07.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,2,5,4,54.25,,,,,5.19,20.6,10.33,18.86,260.1,-15.95,1,13:47:29.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,2,5,5,253.5,,,,,5.19,20.6,10.33,18.86,260.1,-15.95,1,13:47:07.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,3,9,1,198.5,0.79,4.3,,,5.19,20.6,10.33,18.86,260.1,-15.95,1,13:50:32.0,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,3,9,2,137.75,0.44,5,,,5.19,20.6,10.33,18.86,260.1,-15.95,1,13:50:21.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,3,9,3,,0.5,3.9,,,,,,,,,,,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,3,9,4,27,,,,,5.19,20.6,10.33,18.86,260.1,-15.95,,13:52:55.1,,,,
2,HREC,Fitch,FitchNorth,Cattle,SW,15,Unburned,0,1,10/27/2017,1,1,3,3,9,5,167,,,,,5.19,20.6,10.33,18.86,260.1,-15.95,1,13:50:26.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,1,1,1,1,343.75,1.61,32,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:55:56.1,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,1,1,1,2,344.75,,,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:56:04.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,1,1,1,3,274.5,,,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:57:21.1,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,1,1,1,4,537.75,,,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:57:21.1,,,,
1,,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,1,1,1,5,,,,,,9.74,,,,,1.627777778,,,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,1,2,2,1,499.75,1.33,13.9,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:49:09.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,1,2,2,2,351.5,,,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:48:56.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,1,2,2,3,357,,,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:48:52.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,1,2,2,4,369.25,,,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:57:02.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,1,3,3,1,292.5,1.62,32.4,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:48:54.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,1,3,3,2,350,,,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:48:46.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,1,3,3,3,348,,,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:48:49.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,1,3,3,4,118.75,,,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:49:53.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,2,1,4,1,199,1.73,37.3,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:53:05.1,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,2,1,4,2,72,,,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:52:58.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,2,1,4,3,194.25,,,,,9.74,57.21,10.52,15.86,157,,1,18:53:15.1,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,2,2,5,1,435,1.53,25.4,,,9.74,57.21,10.52,15.86,157,,1,18:56:27.1,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,2,2,5,2,452,,,,,9.74,57.21,10.52,15.86,157,,1,18:56:40.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,2,2,5,3,356.75,,,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:56:34.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,2,2,5,4,257.75,,,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:57:12.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,3,1,7,1,346.75,1.89,32.4,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:46:12.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,3,1,7,2,460.5,,,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:45:50.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,3,1,7,3,358,,,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:45:54.0,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,3,2,8,1,247.5,1.86,42.6,,,9.74,57.21,10.52,15.86,157,1.627777778,1,18:46:16.1,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,3,2,8,2,302.25,,,,,9.74,57.21,10.52,15.86,157,,1,18:46:10.1,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,3,2,8,3,307.25,,,,,9.74,57.21,10.52,15.86,157,,1,18:46:28.1,,,,
1,OAK,D,D,NA,D,60,Unburned,1,0,10/25/2017,1,1,3,2,8,4,226.25,,,,,9.74,57.21,10.52,15.86,157,,1,18:46:50.0,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,1,1,6,1,,0.81,43.3,16.95,6609.6,,,,,,,,,33,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,1,1,6,2,,0.29,37.9,7.19,3561.6,,,,,,,,,33,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,1,1,6,3,,0.45,33.1,32.33,1113.6,,,,,,,,,33,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,1,1,6,4,,,,,,,,,,,,,,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,1,1,6,5,,,,,,,,,,,,,,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,1,2,3,1,153.25,0.62,30.1,14.14,4017.6,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:44:31.0,76.67,45.5,49,5
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,1,2,3,2,260.5,1.31,34.4,,,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:44:12.0,76.67,45.5,49,5
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,1,2,3,3,142.5,0.9,35.1,,,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:44:57.0,76.67,45.5,49,5
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,1,2,3,4,20.25,,,,,16.58,47.76,20.08,34.72,313.95,5.43,,17:30:06.1,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,1,2,3,5,123.75,,,,,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:44:37.0,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,1,3,8,1,266,2.5,38.8,14.61,4873.6,16.29,45.92,14.36500454,22.3441321,323.6,4.6,1,18:47:33.0,34.67,35,21,57.33
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,1,3,8,2,304.75,1.48,43.1,,,16.29,45.92,14.36500454,22.3441321,323.6,4.6,1,18:47:26.0,34.67,35,21,57.33
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,1,3,8,3,185.25,3.04,33.4,10.21,2193.6,16.29,45.92,14.36500454,22.3441321,323.6,4.6,1,18:47:39.0,34.67,35,21,57.33
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,1,3,8,4,180.75,,,,,16.29,45.92,14.36500454,22.3441321,323.6,4.6,1,18:47:37.1,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,1,3,8,5,205.25,,,,,16.29,45.92,14.36500454,22.3441321,323.6,4.6,1,18:47:35.0,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,2,1,4,1,293,0.91,28.9,23.05,1457.6,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:32:14.0,137,107.67,66.67,9
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,2,1,4,2,351,2.01,27.6,18.94,1985.6,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:32:10.0,137,107.67,66.67,9
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,2,1,4,3,283.25,1.91,27.9,12,5001.6,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:32:18.0,137,107.67,66.67,9
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,2,1,4,4,24.12,,,,,16.22,47.325,17.59495795,29.07038534,322.4,4.96,,18:44:46.0,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,2,1,4,5,230.75,,,,,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:34:34.0,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,2,2,5,1,491.75,1.61,26.5,15.86,2673.6,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:31:42.1,140.33,132.33,94.33,26
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,2,2,5,2,497.75,2.38,20.5,18.64,2017.6,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:31:35.0,140.33,132.33,94.33,26
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,2,2,5,3,356.75,1.48,22.5,7.48,3849.6,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:31:41.0,140.33,132.33,94.33,26
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,2,2,5,4,246.75,,,,,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:36:27.0,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,2,2,5,5,403.5,,,,,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:31:36.0,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,2,3,9,1,299.5,3.02,22.2,14.18,2481.6,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:32:28.0,136,106.33,60.33,20.67
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,2,3,9,2,408.25,1.94,29.1,11.07,2457.6,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:32:15.1,136,106.33,60.33,20.67
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,2,3,9,3,399.5,2.18,26.3,11.7,4377.6,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:32:32.0,136,106.33,60.33,20.67
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,2,3,9,4,97.75,,,,,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:38:31.1,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,2,3,9,5,301.5,,,,,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:32:28.0,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,1,1,1,,0.07,28.1,16.26,3689.6,,,,,,,,,116.67,77.67,38,10
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,1,1,2,,0.15,24.7,,,,,,,,,,,116.67,77.67,38,10
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,1,1,3,,2.12,31.2,,,,,,,,,,,116.67,77.67,38,10
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,1,1,4,,,,,,,,,,,,,,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,1,1,5,,,,,,,,,,,,,,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,1,1,6,,,,,,,,,,,,,,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,2,2,1,188,0.81,24,12.56,6113.6,16.15,48.73,20.82491136,35.79663859,321.2,5.33,1,17:45:58.0,57.33,35.67,18.67,7.67
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,2,2,2,412.75,1.61,19.1,,,16.15,48.73,20.82491136,35.79663859,321.2,5.33,1,17:45:58.0,57.33,35.67,18.67,7.67
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,2,2,3,348.5,0.93,29,,,16.15,48.73,20.82491136,35.79663859,321.2,5.33,1,17:45:41.1,57.33,35.67,18.67,7.67
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,2,2,4,23.15,,,,,16.15,48.73,20.82491136,35.79663859,321.2,5.33,,17:59:12.0,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,2,2,5,605.5,,,,,16.15,48.73,20.82491136,35.79663859,321.2,5.33,1,17:46:10.0,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,3,7,1,488,1.51,32.3,10.95,7233.6,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:41:58.1,116.33,98.33,76.33,25.33
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,3,7,2,562.5,2.85,27.5,,,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:42:04.0,116.33,98.33,76.33,25.33
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,3,7,3,405.25,3.05,30.2,,,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:41:45.0,116.33,98.33,76.33,25.33
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,3,7,4,624.5,,,,,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:42:36.0,,,,
6,CGREC,BOB,NE,Cattle,NEW,6,Unburned,0,1,5/2/2018,1,1,3,3,7,5,454,,,,,16.22,47.325,17.59495795,29.07038534,322.4,4.96,1,18:41:44.0,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,1,1,7,1,115,1.31,29.1,15.06,3825.6,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,15:47:56.1,21.5,14,12,8
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,1,1,7,2,232,0.84,26.2,16.66,2353.6,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,15:48:17.1,21.5,14,12,8
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,1,1,7,3,207.25,0.7,28,18,3865.6,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,15:47:04.1,21.5,14,12,8
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,1,1,7,4,142.25,,,,,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,15:48:10.0,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,1,1,7,5,197.5,,,,,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,15:47:48.0,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,1,2,2,1,135.25,0.93,26.2,17.27,2177.6,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,15:57:17.0,20.5,17.5,10,51.33
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,1,2,2,2,270.25,0.49,26.7,26.43,2905.6,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,15:58:54.0,20.5,17.5,10,51.33
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,1,2,2,3,226,0.37,30.2,28.3,1441.6,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,15:58:13.0,20.5,17.5,10,51.33
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,1,2,2,4,29.6,,,,,18.91,37.06,22.2,37,238.65,3.88,,13:40:03.1,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,1,2,2,5,77.75,,,,,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,15:58:32.1,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,1,3,3,1,259,0.77,29.5,22.06,2937.6,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,15:49:27.0,15.67,12.33,9.33,5.67
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,1,3,3,2,247.25,0.24,29.4,20.19,3169.6,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,15:50:26.0,15.67,12.33,9.33,5.67
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,1,3,3,3,446.25,0.47,24.8,24.87,3313.6,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,15:49:27.0,15.67,12.33,9.33,5.67
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,1,3,3,4,31.86,,,,,16.46,50.15,18.79552858,32.8048681,297.3,6.03,,16:04:32.0,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,1,3,3,5,333.75,,,,,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,15:50:53.0,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,2,1,9,1,92.25,0.52,33.2,21.84,1721.6,16.73,48.47,19.06589837,33.21927418,302,5.78,1,16:41:28.0,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,2,1,9,2,244.25,0.46,30.5,33.99,729.6,16.73,48.47,19.06589837,33.21927418,302,5.78,1,16:47:07.0,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,2,1,9,3,133.75,0.48,34.1,22.62,1025.6,16.73,48.47,19.06589837,33.21927418,302,5.78,1,16:37:40.0,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,2,1,9,4,23,,,,,17.64,43.07,20.82,34.84,270.7,4.71,,15:23:11.0,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,2,1,9,5,69.5,,,,,16.73,48.47,19.06589837,33.21927418,302,5.78,1,16:37:15.0,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,2,2,1,1,,0.26,37.6,33.27,913.6,,,,,,,,,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,2,2,1,2,,0.1,38.4,24.13,1657.6,,,,,,,,,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,2,2,1,3,,0.42,37.7,16.28,2457.6,,,,,,,,,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,2,2,1,4,,,,,,,,,,,,,,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,2,2,1,5,,,,,,,,,,,,,,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,2,3,8,1,188.75,0.8,23.6,13.64,4457.6,16.73,48.47,19.06589837,33.21927418,302,5.78,1,16:38:47.0,35.33,25,17.5,9
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,2,3,8,2,324.25,0.41,13.8,23.04,2673.6,16.73,48.47,19.06589837,33.21927418,302,5.78,1,16:39:00.0,35.33,25,17.5,9
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,2,3,8,3,200,0.63,26.8,17.63,2041.6,16.73,48.47,19.06589837,33.21927418,302,5.78,1,16:38:35.1,35.33,25,17.5,9
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,2,3,8,4,86,,,,,16.73,48.47,19.06589837,33.21927418,302,5.78,1,16:39:01.0,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,2,3,8,5,99,,,,,16.73,48.47,19.06589837,33.21927418,302,5.78,1,16:38:45.1,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,1,6,1,,1.4,28.7,21.48,1489.6,,,,,,,,,25,21.5,15.5,3.5
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,1,6,2,,2.8,22.7,22.42,3961.6,,,,,,,,,25,21.5,15.5,3.5
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,1,6,3,,2.13,28,11.98,2137.6,,,,,,,,,25,21.5,15.5,3.5
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,1,6,4,,,,,,,,,,,,,,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,1,6,5,,,,,,,,,,,,,,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,1,6,6,,,,,,,,,,,,,,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,2,5,1,148,1.32,36.2,33.69,593.6,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,16:10:50.0,29,24,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,2,5,2,147,2.85,27.9,25.08,1945.6,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,16:10:51.0,29,24,,
