Logger_ID	Date	Time_Stamp	1	2	3	4
3	10/7/2019	13:30:01	24.5	23.5	25.5	25.41
3	10/7/2019	13:30:01	24.5	23.25	25.5	25.41
3	10/7/2019	13:30:02	24.5	23.25	25.5	25.41
3	10/7/2019	13:30:02	24.5	23.25	25.5	24.77
3	10/7/2019	13:30:03	24.5	23.25	25.5	25.09
3	10/7/2019	13:30:04	24.5	23.25	25.5	25.41
3	10/7/2019	13:30:04	24.5	23.25	25.5	25.09
3	10/7/2019	13:30:05	24.5	23	25.5	25.09
3	10/7/2019	13:30:05	24.5	23	25.5	25.09
3	10/7/2019	13:30:06	24.5	23	25.5	25.09
3	10/7/2019	13:30:06	24.5	23	25.5	24.77
3	10/7/2019	13:30:07	24.5	23.25	25.5	25.09
3	10/7/2019	13:30:07	24.5	23.25	25.5	25.09
3	10/7/2019	13:30:08	24.5	23.25	25.5	25.41
3	10/7/2019	13:30:08	24.5	23.25	25.5	25.41
3	10/7/2019	13:30:09	24.5	23.25	25.5	25.09
3	10/7/2019	13:30:10	24.5	23.25	25.5	25.09
3	10/7/2019	13:30:10	24.5	23.25	25.5	25.09
3	10/7/2019	13:30:11	24.5	23.25	25.5	25.41
3	10/7/2019	13:30:11	24.5	23.25	25.75	25.41
3	10/7/2019	13:30:12	24.5	23.25	25.75	25.41
3	10/7/2019	13:30:12	24.5	23.25	25.75	25.41
3	10/7/2019	13:30:13	24.5	23.25	25.5	25.41
3	10/7/2019	13:30:13	24.5	23.25	25.5	25.09
3	10/7/2019	13:30:14	24.5	23.25	25.5	25.09
3	10/7/2019	13:30:14	24.5	23.25	25.75	25.41
3	10/7/2019	13:30:15	24.5	23.25	25.75	25.41
3	10/7/2019	13:30:16	24.5	23.25	25.75	25.41
3	10/7/2019	13:30:16	24.5	23.25	25.75	25.09
