X,Y,location,block,pasture,year,TreeID,dbC,deg,FuelMoisture,LAI,mean_mph,RH,ros,SoilMaxC,tempC
683677.732304395,5094721.18244288,H,Fit,NS,"17","1.2",0.322887935713579,0.919475364651697,0.684761864261364,1.47506015185621,0.613935531073455,0.363250051389865,0.0952324305647849,0.0943611397059009,0.695017250619425
683597.554699952,5094721.09633753,H,Fit,NS,"17","2.1",0.322887935713579,0.919475364651697,0.679049872491572,0.909009980715003,0.613935531073455,0.363250051389865,0.145251623994167,0.0978559967320454,0.374405577733065
683587.541970762,5094721.03507159,H,Fit,NS,"17","2.2",0.322887935713579,0.919475364651697,0.944458345237153,0.729205808705442,0.613935531073455,0.363250051389865,0.553291135009144,0.073391997549034,0.234848818873614
683592.525981841,5094729.72625938,H,Fit,NS,"17","2.3",0.36379994327254,0.998362669531252,0.82527797331966,1.15207858361682,0.72192258216185,0.319380622106627,0.036762927293723,0.115330281862768,0.373483396507121
683687.690442745,5094721.19638007,H,Fit,NS,"18","1.1",1.0112756798025,1.26833255734128,2.28417855309098,1.43510366918742,1.09301074674375,0.808929922133583,1.11774136509483,0.131919203213534,1.06020101609305
683677.732304395,5094721.18244288,H,Fit,NS,"18","1.2",1.0112756798025,1.26833255734128,0.679049872491572,0.865723791157146,1.09301074674375,0.808929922133583,0.479561330915665,0.330846465141677,1.14842302004165
683682.77960173,5094729.81447517,H,Fit,NS,"18","1.3",1.03357560504943,1.24729594270674,1.04272570387825,0.928988222049399,1.01337894145807,0.757516068706095,0.0659347370560249,0.142450372385649,0.585585078474128
683597.554699952,5094721.09633753,H,Fit,NS,"18","2.1",1.0112756798025,1.26833255734128,0.953308273677919,0.754178610373436,1.09301074674375,0.808929922133583,3.92537866929698,0.118405756045775,1.69496909328417
683587.541970762,5094721.03507159,H,Fit,NS,"18","2.2",1.0112756798025,1.26833255734128,3.28357522931859,0.938977342716596,1.09301074674375,0.808929922133583,2.26631843138982,0.839930638616723,1.17547366933599
683637.720160901,5094807.52123106,H,Fit,NS,"18","3.3",1.0112756798025,1.26833255734128,3.52720551557882,0.852404963600882,1.09301074674375,0.808929922133583,1.03683096211507,1.49346890250574,1.24955556115345
