Logger_ID,Date,Time_Stamp,1,2,3,4,5,6,7
Y3,10/8/2019,0:06:00.0,34.5,28.25,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:01.0,34.5,28.25,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:06:02.0,34.5,28.25,33.75,32,nan,nan,25.09
Y3,10/8/2019,0:06:02.1,34.5,28.25,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:06:03.0,34.5,28.25,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:06:04.0,34.5,28.25,33.75,32,nan,nan,25.41
Y3,10/8/2019,0:06:05.0,34.5,28.25,33.75,32,nan,nan,25.09
Y3,10/8/2019,0:06:05.1,34.5,28.25,33.75,32.25,nan,nan,25.41
Y3,10/8/2019,0:06:06.0,34.5,28.25,33.75,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:07.0,34.5,28.25,33.5,32,nan,nan,24.77
Y3,10/8/2019,0:06:08.0,34.75,28.25,33.75,32,nan,nan,24.77
Y3,10/8/2019,0:06:08.1,34.5,28.25,33.5,32.25,nan,nan,25.41
Y3,10/8/2019,0:06:09.0,34.75,28.25,33.75,32,nan,nan,25.09
Y3,10/8/2019,0:06:10.0,34.5,28.25,33.75,32,nan,nan,25.09
Y3,10/8/2019,0:06:11.0,34.5,28.25,33.75,32,nan,nan,25.09
Y3,10/8/2019,0:06:11.1,34.5,28.25,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:06:12.0,34.5,28.25,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:06:13.0,34.5,28.25,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:06:13.1,34.5,28.25,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:06:14.0,34.75,28.25,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:06:15.0,34.75,28.25,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:06:16.0,34.75,28.25,33.5,32,nan,nan,24.77
Y3,10/8/2019,0:06:16.1,34.75,28.25,33.5,32,nan,nan,24.77
Y3,10/8/2019,0:06:17.0,34.75,28.25,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:06:18.0,34.75,28.25,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:06:19.0,34.75,28.25,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:06:19.1,34.75,28.25,33.5,32,nan,nan,24.77
Y3,10/8/2019,0:06:20.0,34.75,28.25,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:06:21.0,34.5,28.25,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:06:22.0,34.5,28.5,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:06:22.1,34.5,28.5,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:06:23.0,34.5,28.5,33.5,32,nan,nan,25.73
Y3,10/8/2019,0:06:24.0,34.25,28.5,33.5,32.25,nan,nan,25.41
Y3,10/8/2019,0:06:25.0,34.25,28.25,33.5,32.25,nan,nan,25.41
Y3,10/8/2019,0:06:25.1,34.25,28.5,33.5,32.25,nan,nan,25.41
Y3,10/8/2019,0:06:26.0,34.25,28.25,33.5,32.25,nan,nan,25.73
Y3,10/8/2019,0:06:27.0,34,28.25,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:06:28.0,34,28.5,33.5,32,nan,nan,25.73
Y3,10/8/2019,0:06:28.1,34,28.5,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:29.0,34.25,28.5,33.5,32.25,nan,nan,25.41
Y3,10/8/2019,0:06:30.0,34.25,28.5,33.5,32.25,nan,nan,25.73
Y3,10/8/2019,0:06:30.1,34.25,28.25,33.5,32.25,nan,nan,26.05
Y3,10/8/2019,0:06:31.0,34.25,28.25,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:32.0,34.25,28.25,33.5,32.25,nan,nan,25.41
Y3,10/8/2019,0:06:33.0,34.25,28.5,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:34.0,34.25,28.5,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:34.1,34.25,28.5,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:35.0,34.25,28.5,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:36.0,34,28.5,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:37.0,34,28.5,33.5,32.25,nan,nan,25.41
Y3,10/8/2019,0:06:37.1,34,28.5,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:38.0,34,28.5,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:39.0,34,28.5,33.5,32.25,nan,nan,25.41
Y3,10/8/2019,0:06:40.0,34,28.5,33.5,32.25,nan,nan,25.73
Y3,10/8/2019,0:06:40.1,34,28.5,33.5,32.25,nan,nan,25.41
Y3,10/8/2019,0:06:41.0,34,28.5,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:42.0,34,28.5,33.5,32.25,nan,nan,25.41
Y3,10/8/2019,0:06:43.0,34,28.5,33.5,32.25,nan,nan,25.41
Y3,10/8/2019,0:06:43.1,34,28.5,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:44.0,34,28.5,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:45.0,34,28.5,33.5,32.25,nan,nan,25.41
Y3,10/8/2019,0:06:46.0,34,28.75,33.5,32.25,nan,nan,25.73
Y3,10/8/2019,0:06:46.1,34,28.5,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:47.0,34,28.5,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:48.0,34,28.5,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:48.1,34,28.25,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:06:49.0,34,28.25,33.5,32.25,nan,nan,25.73
Y3,10/8/2019,0:06:50.0,34,28.5,33.5,32.25,nan,nan,25.41
Y3,10/8/2019,0:06:51.0,33.75,28.25,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:06:51.1,33.75,28.25,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:06:52.0,33.75,28.25,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:06:53.0,33.75,28.25,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:06:54.0,33.75,28.25,33.5,32,nan,nan,25.73
Y3,10/8/2019,0:06:54.1,33.75,28.25,33.5,31.75,nan,nan,25.73
Y3,10/8/2019,0:06:55.0,34,28.25,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:06:56.0,33.75,28.25,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:06:57.0,33.75,28.25,33.5,31.75,nan,nan,25.41
Y3,10/8/2019,0:06:57.1,33.75,28.25,33.5,32,nan,nan,24.77
Y3,10/8/2019,0:06:58.0,33.75,28.25,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:06:59.0,33.75,28.5,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:07:00.0,33.75,28.25,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:07:00.1,33.75,28.25,33.5,32,nan,nan,25.73
Y3,10/8/2019,0:07:01.0,34,28.25,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:07:02.0,34,28.5,33.5,32,nan,nan,24.77
Y3,10/8/2019,0:07:03.0,34,28.25,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:07:03.1,34,28.25,33.5,32,nan,nan,25.73
Y3,10/8/2019,0:07:04.0,34,28.5,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:07:05.0,34,28.5,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:07:05.1,34,28.5,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:07:06.0,34,28.5,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:07:07.0,34,28.5,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:07:08.0,34,28.5,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:07:08.1,34,28.5,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:07:09.0,34,28.5,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:07:10.0,34,28.5,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:11.0,34.25,28.5,33.5,32,nan,nan,24.77
Y3,10/8/2019,0:07:11.1,34,28.5,33.5,32,nan,nan,24.77
Y3,10/8/2019,0:07:12.0,34.25,28.5,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:07:13.0,34,28.5,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:07:14.0,34.25,28.5,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:07:14.1,34.25,28.5,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:15.0,34.25,28.5,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:16.0,34.25,28.5,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:07:17.0,34.25,28.5,33.5,32.25,nan,nan,25.41
Y3,10/8/2019,0:07:17.1,34,28.5,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:07:18.0,34,28.5,33.25,32.25,nan,nan,24.77
Y3,10/8/2019,0:07:19.0,34.25,28.5,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:20.0,34.25,28.5,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:20.1,34.25,28.5,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:21.0,34.25,28.5,33.25,32,nan,nan,24.77
Y3,10/8/2019,0:07:22.0,34.25,28.5,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:22.1,34.25,28.5,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:07:23.0,34.5,28.5,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:24.0,34.5,28.5,33.5,32,nan,nan,25.73
Y3,10/8/2019,0:07:25.0,34.5,28.5,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:25.1,34.5,28.5,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:26.0,34.5,28.5,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:07:27.0,34.5,28.5,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:28.0,34.5,28.5,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:28.1,34.5,28.5,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:29.0,34.5,28.5,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:30.0,34.5,28.5,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:07:31.0,34.5,28.5,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:31.1,34.5,28.5,33.25,32,nan,nan,24.77
Y3,10/8/2019,0:07:32.0,34.5,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:33.0,34.5,28.75,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:07:34.0,34.5,28.5,33.25,31.75,nan,nan,25.09
Y3,10/8/2019,0:07:34.1,34.5,28.75,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:07:35.0,34.5,28.5,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:07:36.0,34.5,28.5,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:37.0,34.75,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:37.1,34.5,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:38.0,34.75,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:39.0,34.75,28.75,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:07:39.1,34.75,28.75,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:07:40.0,34.75,28.5,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:41.0,34.75,28.75,33.25,32,nan,nan,24.77
Y3,10/8/2019,0:07:42.0,34.75,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:42.1,34.75,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:43.0,34.75,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:44.0,34.75,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:45.0,34.75,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:45.1,34.75,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:46.0,34.75,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:47.0,34.75,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:48.0,34.75,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:48.1,34.75,28.75,33.25,31.75,nan,nan,24.77
Y3,10/8/2019,0:07:49.0,34.75,28.75,33.25,31.75,nan,nan,25.41
Y3,10/8/2019,0:07:50.0,35,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:51.0,35,28.75,33.25,32,nan,nan,24.77
Y3,10/8/2019,0:07:51.1,35,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:52.0,35,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:53.0,35,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:54.0,35,28.75,33,32,nan,nan,25.09
Y3,10/8/2019,0:07:54.1,35,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:55.0,35,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:07:56.0,35,28.75,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:07:56.1,35,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:07:57.0,35,28.75,33.25,31.75,nan,nan,25.41
Y3,10/8/2019,0:07:58.0,35,28.75,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:07:59.0,35,28.75,33.25,31.75,nan,nan,25.09
Y3,10/8/2019,0:07:59.1,35,28.75,33.25,31.75,nan,nan,24.77
Y3,10/8/2019,0:08:00.0,35,28.75,33.25,31.75,nan,nan,25.41
Y3,10/8/2019,0:08:01.0,35,28.75,33.25,31.75,nan,nan,25.73
Y3,10/8/2019,0:08:02.0,35,28.75,33.25,31.75,nan,nan,25.41
Y3,10/8/2019,0:08:02.1,35,28.75,33.25,31.75,nan,nan,25.41
Y3,10/8/2019,0:08:03.0,34.75,28.75,33.25,31.75,nan,nan,25.09
Y3,10/8/2019,0:08:04.0,34.75,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:08:05.0,34.75,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:05.1,34.75,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:08:06.0,34.75,29,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:07.0,34.75,29,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:08:08.0,34.75,29,33.25,32,nan,nan,24.77
Y3,10/8/2019,0:08:08.1,34.75,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:09.0,34.75,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:10.0,34.75,28.75,33.25,32,nan,nan,24.77
Y3,10/8/2019,0:08:10.1,35,29,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:11.0,35,28.75,33.25,32,nan,nan,24.77
Y3,10/8/2019,0:08:12.0,35,28.75,33.25,32,nan,nan,24.77
Y3,10/8/2019,0:08:13.0,35,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:08:13.1,35,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:14.0,35,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:15.0,35,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:08:16.0,35,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:08:16.1,35,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:17.0,35,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:08:18.0,35,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:19.0,34.75,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:08:19.1,34.75,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:20.0,34.75,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:08:21.0,34.75,29,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:22.0,34.75,28.75,33,32,nan,nan,25.41
Y3,10/8/2019,0:08:22.1,34.75,28.75,33,32,nan,nan,25.09
Y3,10/8/2019,0:08:23.0,34.75,28.75,33,32,nan,nan,25.41
Y3,10/8/2019,0:08:24.0,34.75,28.75,33.25,31.75,nan,nan,25.73
Y3,10/8/2019,0:08:25.0,34.75,28.75,33,31.75,nan,nan,25.41
Y3,10/8/2019,0:08:25.1,35,28.75,33,31.75,nan,nan,25.09
Y3,10/8/2019,0:08:26.0,34.75,28.75,33.25,31.75,nan,nan,25.41
Y3,10/8/2019,0:08:27.0,34.75,28.75,33,32,nan,nan,25.09
Y3,10/8/2019,0:08:27.1,34.75,28.75,33,32,nan,nan,25.09
Y3,10/8/2019,0:08:28.0,34.75,28.75,33,32,nan,nan,25.09
Y3,10/8/2019,0:08:29.0,34.75,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:30.0,34.75,28.75,33,32,nan,nan,25.09
Y3,10/8/2019,0:08:30.1,34.75,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:08:31.0,34.75,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:32.0,34.75,28.75,33,31.75,nan,nan,25.41
Y3,10/8/2019,0:08:33.0,34.75,28.5,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:08:33.1,34.75,28.5,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:34.0,34.75,28.75,33.25,31.75,nan,nan,25.41
Y3,10/8/2019,0:08:35.0,34.75,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:08:36.0,34.75,28.5,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:08:36.1,34.75,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:37.0,34.75,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:08:38.0,34.75,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:39.0,34.75,28.75,33.25,32,nan,nan,26.05
Y3,10/8/2019,0:08:39.1,34.75,28.75,33.25,32,nan,nan,26.05
Y3,10/8/2019,0:08:40.0,34.75,28.75,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:08:41.0,34.75,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:42.0,34.75,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:08:42.1,34.75,28.75,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:08:43.0,34.75,28.75,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:08:44.0,34.75,28.75,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:08:44.1,34.75,28.75,33.5,32,nan,nan,24.77
Y3,10/8/2019,0:08:45.0,34.5,28.75,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:08:46.0,34.5,28.75,33.5,32,nan,nan,25.73
Y3,10/8/2019,0:08:47.0,34.5,28.75,33.5,32,nan,nan,25.73
Y3,10/8/2019,0:08:47.1,34.5,28.75,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:08:48.0,34.5,28.75,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:08:49.0,34.5,29,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:08:50.0,34.75,29,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:08:50.1,34.75,29,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:08:51.0,34.75,28.75,33.5,32,nan,nan,24.77
Y3,10/8/2019,0:08:52.0,34.75,28.75,33.5,32,nan,nan,25.73
Y3,10/8/2019,0:08:53.0,34.5,29,33.5,32,nan,nan,25.73
Y3,10/8/2019,0:08:53.1,34.5,28.75,33.5,32,nan,nan,25.73
Y3,10/8/2019,0:08:54.0,34.5,28.75,33.5,32,nan,nan,25.73
Y3,10/8/2019,0:08:55.0,34.5,29,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:08:56.0,34.5,29,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:08:56.1,34.5,29,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:08:57.0,34.5,29,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:08:58.0,34.5,29,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:08:59.0,34.25,29,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:08:59.1,34.5,29,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:09:00.0,34.25,28.75,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:09:01.0,34.5,28.75,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:09:01.1,34.5,28.75,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:09:02.0,34.25,28.75,33.5,32,nan,nan,25.41
Y3,10/8/2019,0:09:03.0,34.5,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:09:04.0,34.25,28.75,33.25,32,nan,nan,24.77
Y3,10/8/2019,0:09:04.1,34.25,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:09:05.0,34.25,28.75,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:09:06.0,34.25,28.75,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:09:07.0,34.25,29,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:09:07.1,34.25,29,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:09:08.0,34.25,28.75,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:09:09.0,34.25,28.75,33.25,32.25,nan,nan,25.73
Y3,10/8/2019,0:09:10.0,34.25,28.75,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:10.1,34.5,28.75,33.5,32,nan,nan,25.09
Y3,10/8/2019,0:09:11.0,34.5,29,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:12.0,34.5,29,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:09:13.0,34.5,29,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:13.1,34.5,29,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:14.0,34.5,29,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:15.0,34.5,29,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:16.0,34.5,29,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:16.1,34.5,29,33.25,32.25,nan,nan,25.73
Y3,10/8/2019,0:09:17.0,34.5,29,33.25,32.25,nan,nan,25.73
Y3,10/8/2019,0:09:18.0,34.5,29,33.25,32.25,nan,nan,25.73
Y3,10/8/2019,0:09:18.1,34.5,29,33.25,32.25,nan,nan,25.73
Y3,10/8/2019,0:09:19.0,34.5,29.25,33.5,32.25,nan,nan,25.09
Y3,10/8/2019,0:09:20.0,34.5,29,33.25,32.25,nan,nan,24.77
Y3,10/8/2019,0:09:21.0,34.5,29,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:09:21.1,34.75,29,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:22.0,34.75,29,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:09:23.0,34.75,29,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:09:24.0,34.75,29,33.25,32.25,nan,nan,24.77
Y3,10/8/2019,0:09:24.1,34.75,29,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:09:25.0,34.75,29,33.25,32.25,nan,nan,25.73
Y3,10/8/2019,0:09:26.0,34.75,29,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:27.0,34.75,29,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:27.1,34.75,29,33.25,32.25,nan,nan,24.77
Y3,10/8/2019,0:09:28.0,34.75,29.25,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:29.0,34.75,29,33.5,32.25,nan,nan,25.73
Y3,10/8/2019,0:09:30.0,34.75,29,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:09:30.1,34.75,29,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:09:31.0,34.75,29.25,33.25,32.5,nan,nan,25.73
Y3,10/8/2019,0:09:32.0,34.75,29.25,33.25,32.5,nan,nan,25.73
Y3,10/8/2019,0:09:33.0,35,29.25,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:09:33.1,35,29,33.25,32.5,nan,nan,24.77
Y3,10/8/2019,0:09:34.0,35,29.25,33.25,32.5,nan,nan,25.09
Y3,10/8/2019,0:09:35.0,35,29.25,33.25,32.5,nan,nan,24.77
Y3,10/8/2019,0:09:35.1,35,29.25,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:09:36.0,35,29,33.25,32.5,nan,nan,24.77
Y3,10/8/2019,0:09:37.0,35,29.25,33.25,32.5,nan,nan,25.09
Y3,10/8/2019,0:09:38.0,35,29,33.25,32.5,nan,nan,25.09
Y3,10/8/2019,0:09:38.1,35,29.25,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:09:39.0,35,29.25,33.25,32.5,nan,nan,25.41
Y3,10/8/2019,0:09:40.0,35,29.25,33.25,32.5,nan,nan,25.41
Y3,10/8/2019,0:09:41.0,35,29,33.25,32.5,nan,nan,25.41
Y3,10/8/2019,0:09:41.1,35,29,33.25,32.5,nan,nan,25.41
Y3,10/8/2019,0:09:42.0,35,29,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:09:43.0,35,29.25,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:44.0,35,29.25,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:09:44.1,35,29,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:45.0,35,29,33.25,32.25,nan,nan,24.77
Y3,10/8/2019,0:09:46.0,35,29,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:47.0,35,29,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:09:47.1,35,29.25,33.25,32,nan,nan,25.41
Y3,10/8/2019,0:09:48.0,35,29.25,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:49.0,35,29,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:09:50.0,35.25,29,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:09:50.1,35.25,29,33,32.25,nan,nan,25.09
Y3,10/8/2019,0:09:51.0,35.25,29,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:09:52.0,35.25,29.25,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:09:52.1,35.25,29.25,33.25,32.25,nan,nan,25.09
Y3,10/8/2019,0:09:53.0,35.25,29.25,33.25,32.25,nan,nan,25.41
Y3,10/8/2019,0:09:54.0,35.25,29.25,33.25,32,nan,nan,25.09
Y3,10/8/2019,0:09:55.0,35.25,29.25,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:09:55.1,35.25,29.25,33,32,nan,nan,25.41
Y3,10/8/2019,0:09:56.0,35.25,29.25,33,32,nan,nan,25.41
Y3,10/8/2019,0:09:57.0,35.25,29.25,33.25,32.25,nan,nan,25.73
Y3,10/8/2019,0:09:58.0,35.25,29.25,33.25,32,nan,nan,25.73
Y3,10/8/2019,0:09:58.1,35.25,29.25,33,32,nan,nan,25.41
Y3,10/8/2019,0:09:59.0,35.25,29.25,33,32.25,nan,nan,25.73
Y3,10/8/2019,0:10:00.0,35.25,29.25,33,32,nan,nan,24.77
Y3,10/8/2019,0:10:01.0,35.25,29.25,33,32.25,nan,nan,26.05
Y3,10/8/2019,0:10:01.1,35.25,29.25,33,32,nan,nan,25.73
